Symbol,Date,Prev Close,Close Price,Pct Change
DMART,2019-02-18,1464.3,1436.05,0.9807075052926313
DMART,2019-02-19,1436.05,1433.3,0.9980850248946763
DMART,2019-02-20,1433.3,1472.95,1.0276634340333497
DMART,2019-02-21,1472.95,1461.05,0.9919209749142875
DMART,2019-02-22,1461.05,1487.9,1.0183771944834195
DMART,2019-02-25,1487.9,1495.95,1.0054103098326501
DMART,2019-02-26,1495.95,1469.35,0.9822186570406765
DMART,2019-02-27,1469.35,1450.15,0.9869329975839658
DMART,2019-02-28,1450.15,1455.8,1.003896148674275
DMART,2019-03-01,1455.8,1456.55,1.0005151806566837
DMART,2019-03-05,1456.55,1471.95,1.0105729291819712
DMART,2019-03-06,1471.95,1470.35,0.9989130065559291
DMART,2019-03-07,1470.35,1457.45,0.9912265787057504
DMART,2019-03-08,1457.45,1450.4,0.9951627843150709
DMART,2019-03-11,1450.4,1482.2,1.0219249862107005
DMART,2019-03-12,1482.2,1510.6,1.0191607070570772
DMART,2019-03-13,1510.6,1501.4,0.9939097047530784
DMART,2019-03-14,1501.4,1467.3,0.9772878646596509
DMART,2019-03-15,1467.3,1478.5,1.0076330675390173
DMART,2019-03-18,1478.5,1478.8,1.0002029083530606
DMART,2019-03-19,1478.8,1479.55,1.000507167974033
DMART,2019-03-20,1479.55,1482.15,1.0017572910682302
DMART,2019-03-22,1482.15,1503.7,1.0145396889653544
DMART,2019-03-25,1503.7,1471.2,0.9783866462725278
DMART,2019-03-26,1471.2,1477.95,1.0045880913539968
DMART,2019-03-27,1477.95,1479.4,1.0009810886701174
DMART,2019-03-28,1479.4,1472.5,0.9953359470055427
DMART,2019-03-29,1472.5,1471.1,0.9990492359932087
DMART,2019-04-01,1471.1,1492.95,1.0148528312147373
DMART,2019-04-02,1492.95,1492.85,0.999933018520379
DMART,2019-04-03,1492.85,1478.55,0.9904210067990756
DMART,2019-04-04,1478.55,1443.6,0.9763619762605255
DMART,2019-04-05,1443.6,1449.3,1.0039484621778887
DMART,2019-04-08,1449.3,1481.85,1.0224591181949907
DMART,2019-04-09,1481.85,1486.2,1.0029355197894525
DMART,2019-04-10,1486.2,1522.3,1.024290135917104
DMART,2019-04-11,1522.3,1472.6,0.9673520331077974
DMART,2019-04-12,1472.6,1465.35,0.9950767350264837
DMART,2019-04-15,1465.35,1453.25,0.9917425870952333
DMART,2019-04-16,1453.25,1410.65,0.9706863925683813
DMART,2019-04-18,1410.65,1358.5,0.9630312267394463
DMART,2019-04-22,1358.5,1324.8,0.9751932278248068
DMART,2019-04-23,1324.8,1286.05,0.9707503019323671
DMART,2019-04-24,1286.05,1331.15,1.035068620971191
DMART,2019-04-25,1331.15,1328.05,0.997671186568005
DMART,2019-04-26,1328.05,1301.15,0.979744738526411
DMART,2019-04-30,1301.15,1295.5,0.99565768743035
DMART,2019-05-02,1295.5,1265.2,0.9766113469702817
DMART,2019-05-03,1265.2,1262.45,0.9978264306038571
DMART,2019-05-06,1262.45,1249.65,0.9898609845934493
DMART,2019-05-07,1249.65,1255.1,1.0043612211419195
DMART,2019-05-08,1255.1,1245.55,0.9923910445382839
DMART,2019-05-09,1245.55,1251.6,1.0048572919593752
DMART,2019-05-10,1251.6,1250.75,0.9993208692873123
DMART,2019-05-13,1250.75,1251.9,1.0009194483310015
DMART,2019-05-14,1251.9,1250.25,0.9986820033549004
DMART,2019-05-15,1250.25,1237.6,0.9898820235952809
DMART,2019-05-16,1237.6,1253.8,1.0130898513251454
DMART,2019-05-17,1253.8,1234.25,0.9844074014994417
DMART,2019-05-20,1234.25,1318.1,1.0679359935183308
DMART,2019-05-21,1318.1,1272.1,0.9651012821485472
DMART,2019-05-22,1272.1,1299.15,1.0212640515682732
DMART,2019-05-23,1299.15,1303.15,1.0030789362275334
DMART,2019-05-24,1303.15,1341.05,1.0290833748992825
DMART,2019-05-27,1341.05,1289.95,0.961895529622311
DMART,2019-05-28,1289.95,1310.5,1.015930850032947
DMART,2019-05-29,1310.5,1307.05,0.997367417016406
DMART,2019-05-30,1307.05,1303.9,0.9975899927317242
DMART,2019-05-31,1303.9,1323.1,1.0147250556024234
DMART,2019-06-03,1323.1,1340.3,1.0129997732597689
DMART,2019-06-04,1340.3,1333.05,0.9945907632619563
DMART,2019-06-06,1333.05,1317.65,0.9884475451033345
DMART,2019-06-07,1317.65,1296.65,0.9840625355746974
DMART,2019-06-10,1296.65,1299.7,1.0023522153241045
DMART,2019-06-11,1299.7,1296.9,0.9978456566900055
DMART,2019-06-12,1296.9,1310.5,1.0104865448376898
DMART,2019-06-13,1310.5,1305.0,0.995803128576879
DMART,2019-06-14,1305.0,1330.6,1.0196168582375478
DMART,2019-06-17,1330.6,1297.5,0.9751240042086278
DMART,2019-06-18,1297.5,1342.0,1.0342967244701349
DMART,2019-06-19,1342.0,1335.7,0.9953055141579732
DMART,2019-06-20,1335.7,1336.15,1.0003369019989519
DMART,2019-06-21,1336.15,1320.45,0.9882498222504958
DMART,2019-06-24,1320.45,1329.2,1.0066265288348668
DMART,2019-06-25,1329.2,1330.65,1.0010908817333735
DMART,2019-06-26,1330.65,1387.45,1.0426859053845865
DMART,2019-06-27,1387.45,1390.55,1.002234314750081
DMART,2019-06-28,1390.55,1397.9,1.005285678328719
DMART,2019-07-01,1397.9,1426.05,1.0201373488804635
DMART,2019-07-02,1426.05,1446.6,1.0144104344167455
DMART,2019-07-03,1446.6,1460.1,1.0093322272915803
DMART,2019-07-04,1460.1,1433.0,0.9814396274227793
DMART,2019-07-05,1433.0,1356.15,0.9463712491277042
DMART,2019-07-08,1356.15,1393.0,1.0271725104155145
DMART,2019-07-09,1393.0,1374.95,0.9870423546302943
DMART,2019-07-10,1374.95,1350.8,0.9824357249354522
DMART,2019-07-11,1350.8,1373.0,1.0164347053597869
DMART,2019-07-12,1373.0,1359.4,0.9900946831755281
DMART,2019-07-15,1359.4,1425.25,1.048440488450787
DMART,2019-07-16,1425.25,1463.6,1.0269075600771793
DMART,2019-07-17,1463.6,1463.8,1.0001366493577482
DMART,2019-07-18,1463.8,1439.4,0.9833310561552125
DMART,2019-07-19,1439.4,1402.05,0.974051688203418
DMART,2019-07-22,1402.05,1417.55,1.011055240540637
DMART,2019-07-23,1417.55,1402.35,0.9892772741702233
DMART,2019-07-24,1402.35,1423.9,1.0153670624309197
DMART,2019-07-25,1423.9,1420.15,0.9973663880890512
DMART,2019-07-26,1420.15,1425.05,1.003450339752843
DMART,2019-07-29,1425.05,1449.9,1.0174379846321182
DMART,2019-07-30,1449.9,1459.7,1.0067590868335747
DMART,2019-07-31,1459.7,1482.7,1.0157566623278755
DMART,2019-08-01,1482.7,1483.6,1.0006070007418897
DMART,2019-08-02,1483.6,1514.2,1.0206255055270963
DMART,2019-08-05,1514.2,1490.05,0.9840509840179632
DMART,2019-08-06,1490.05,1490.45,1.000268447367538
DMART,2019-08-07,1490.45,1434.3,0.9623268140494481
DMART,2019-08-08,1434.3,1429.75,0.9968277208394339
DMART,2019-08-09,1429.75,1450.8,1.0147228536457422
DMART,2019-08-13,1450.8,1460.9,1.0069616763165152
DMART,2019-08-14,1460.9,1490.6,1.0203299336025737
DMART,2019-08-16,1490.6,1492.7,1.0014088286596003
DMART,2019-08-19,1492.7,1504.7,1.0080391237355129
DMART,2019-08-20,1504.7,1475.0,0.9802618462151924
DMART,2019-08-21,1475.0,1481.75,1.0045762711864408
DMART,2019-08-22,1481.75,1485.75,1.0026995107136831
DMART,2019-08-23,1485.75,1470.2,0.9895339054349656
DMART,2019-08-26,1470.2,1531.05,1.0413889266766425
DMART,2019-08-27,1531.05,1534.1,1.0019920969269456
DMART,2019-08-28,1534.1,1553.3,1.01251548138974
DMART,2019-08-29,1553.3,1547.05,0.9959763085044744
DMART,2019-08-30,1547.05,1571.15,1.0155780356161728
DMART,2019-09-03,1571.15,1508.0,0.95980651115425
DMART,2019-09-04,1508.0,1524.85,1.0111737400530503
DMART,2019-09-05,1524.85,1521.75,0.9979670131488344
DMART,2019-09-06,1521.75,1529.7,1.0052242483982257
DMART,2019-09-09,1529.7,1568.8,1.0255605674315225
DMART,2019-09-11,1568.8,1571.05,1.001434217236104
DMART,2019-09-12,1571.05,1568.25,0.9982177524585468
DMART,2019-09-13,1568.25,1569.55,1.0008289494659652
DMART,2019-09-16,1569.55,1596.25,1.0170112452613806
DMART,2019-09-17,1596.25,1603.05,1.0042599843382929
DMART,2019-09-18,1603.05,1646.9,1.0273541062349896
DMART,2019-09-19,1646.9,1619.35,0.9832716011901147
DMART,2019-09-20,1619.35,1761.2,1.087596875289468
DMART,2019-09-23,1761.2,1917.0,1.0884624119918238
DMART,2019-09-24,1917.0,1880.25,0.980829420970266
DMART,2019-09-25,1880.25,1902.2,1.0116739795239995
DMART,2019-09-26,1902.2,1878.8,0.9876984544211964
DMART,2019-09-27,1878.8,1894.55,1.0083830104321907
DMART,2019-09-30,1894.55,1860.6,0.9820801773508221
DMART,2019-10-01,1860.6,1896.0,1.019026120606256
DMART,2019-10-03,1896.0,1885.2,0.9943037974683544
DMART,2019-10-04,1885.2,1894.65,1.0050127307447485
DMART,2019-10-07,1894.65,1847.3,0.9750085767819914
DMART,2019-10-09,1847.3,1820.4,0.985438207113084
DMART,2019-10-10,1820.4,1821.35,1.0005218633267412
DMART,2019-10-11,1821.35,1843.2,1.0119965959315893
DMART,2019-10-14,1843.2,1828.05,0.9917805989583333
DMART,2019-10-15,1828.05,1838.7,1.0058258800361042
DMART,2019-10-16,1838.7,1870.5,1.0172948278675151
DMART,2019-10-17,1870.5,1925.6,1.0294573643410851
DMART,2019-10-18,1925.6,1924.85,0.9996105110095554
DMART,2019-10-22,1924.85,1913.95,0.9943372210821623
DMART,2019-10-23,1913.95,1900.75,0.9931032681104521
DMART,2019-10-24,1900.75,1892.3,0.9955543864264106
DMART,2019-10-25,1892.3,1883.95,0.9955873804365059
DMART,2019-10-27,1883.95,1917.1,1.0175960083866344
DMART,2019-10-29,1917.1,1942.1,1.013040529967138
DMART,2019-10-30,1942.1,1975.7,1.0173008598939293
DMART,2019-10-31,1975.7,1994.65,1.0095915371766968
DMART,2019-11-01,1994.65,1966.6,0.9859373824981825
DMART,2019-11-04,1966.6,1956.65,0.9949405064578462
DMART,2019-11-05,1956.65,1976.85,1.0103237676641197
DMART,2019-11-06,1976.85,1978.85,1.0010117105496117
DMART,2019-11-07,1978.85,1987.85,1.0045480961164313
DMART,2019-11-08,1987.85,1968.85,0.9904419347536283
DMART,2019-11-11,1968.85,1966.2,0.9986540366203622
DMART,2019-11-13,1966.2,1959.95,0.9968212796256739
DMART,2019-11-14,1959.95,1920.0,0.9796168269598714
DMART,2019-11-15,1920.0,1870.85,0.9744010416666666
DMART,2019-11-18,1870.85,1829.45,0.9778710211935752
DMART,2019-11-19,1829.45,1841.65,1.0066686709120227
DMART,2019-11-20,1841.65,1826.2,0.9916107838079983
DMART,2019-11-21,1826.2,1818.75,0.995920490636294
DMART,2019-11-22,1818.75,1837.25,1.010171821305842
DMART,2019-11-25,1837.25,1837.65,1.0002177166961492
DMART,2019-11-26,1837.65,1787.2,0.9725464587924795
DMART,2019-11-27,1787.2,1846.15,1.032984556848702
DMART,2019-11-28,1846.15,1844.25,0.9989708311892316
DMART,2019-11-29,1844.25,1822.5,0.9882065880439203
DMART,2019-12-02,1822.5,1846.7,1.0132784636488341
DMART,2019-12-03,1846.7,1832.6,0.9923647587588671
DMART,2019-12-04,1832.6,1840.95,1.0045563680017462
DMART,2019-12-05,1840.95,1824.75,0.99120019555121
DMART,2019-12-06,1824.75,1801.4,0.9872037265378819
DMART,2019-12-09,1801.4,1780.55,0.98842566892417
DMART,2019-12-10,1780.55,1736.6,0.9753166156524669
DMART,2019-12-11,1736.6,1724.0,0.9927444431648048
DMART,2019-12-12,1724.0,1778.55,1.0316415313225058
DMART,2019-12-13,1778.55,1782.75,1.0023614742346294
DMART,2019-12-16,1782.75,1770.4,0.993072500350582
DMART,2019-12-17,1770.4,1883.95,1.0641380478987799
DMART,2019-12-18,1883.95,1913.5,1.0156851296478144
DMART,2019-12-19,1913.5,1935.6,1.0115495165926311
DMART,2019-12-20,1935.6,1919.6,0.9917338293035751
DMART,2019-12-23,1919.6,1923.1,1.0018232965201084
DMART,2019-12-24,1923.1,1907.4,0.9918360979668245
DMART,2019-12-26,1907.4,1921.1,1.007182552165251
DMART,2019-12-27,1921.1,1925.55,1.0023163812399147
DMART,2019-12-30,1925.55,1883.55,0.9781880501674847
DMART,2019-12-31,1883.55,1838.35,0.9760027607443391
DMART,2020-01-01,1838.35,1828.5,0.9946419343432971
DMART,2020-01-02,1828.5,1824.2,0.9976483456385016
DMART,2020-01-03,1824.2,1843.55,1.0106073895406205
DMART,2020-01-06,1843.55,1789.9,0.9708985381465108
DMART,2020-01-07,1789.9,1815.75,1.0144421476060115
DMART,2020-01-08,1815.75,1829.05,1.007324796915875
DMART,2020-01-09,1829.05,1880.55,1.0281566933654083
DMART,2020-01-10,1880.55,1876.95,0.9980856664273751
DMART,2020-01-13,1876.95,1914.65,1.0200857774581102
DMART,2020-01-14,1914.65,1930.75,1.008408847570052
DMART,2020-01-15,1930.75,1933.55,1.0014502136475463
DMART,2020-01-16,1933.55,1946.05,1.006464792738745
DMART,2020-01-17,1946.05,1990.55,1.0228668328151898
DMART,2020-01-20,1990.55,1936.65,0.9729220567179926
DMART,2020-01-21,1936.65,1912.35,0.9874525598327007
DMART,2020-01-22,1912.35,1914.7,1.0012288545506838
DMART,2020-01-23,1914.7,1924.7,1.0052227503003082
DMART,2020-01-24,1924.7,1948.6,1.0124175196134462
DMART,2020-01-27,1948.6,1951.5,1.0014882479729037
DMART,2020-01-28,1951.5,1930.45,0.9892134255700743
DMART,2020-01-29,1930.45,1974.65,1.022896215908208
DMART,2020-01-30,1974.65,2051.3,1.0388170055452866
DMART,2020-01-31,2051.3,2133.95,1.0402915224491784
DMART,2020-02-01,2133.95,2072.05,0.9709927599053401
DMART,2020-02-03,2072.05,2131.65,1.028763784657706
DMART,2020-02-04,2131.65,2155.3,1.0110946919053316
DMART,2020-02-05,2155.3,2248.9,1.043427829072519
DMART,2020-02-06,2248.9,2294.35,1.0202098803859665
DMART,2020-02-07,2294.35,2287.2,0.9968836489637588
DMART,2020-02-10,2287.2,2483.65,1.085891045820217
DMART,2020-02-11,2483.65,2394.5,0.9641052483240392
DMART,2020-02-12,2394.5,2482.15,1.0366047191480476
DMART,2020-02-13,2482.15,2544.15,1.0249783453860564
DMART,2020-02-14,2544.15,2408.35,0.9466226441051038
DMART,2020-02-17,2408.35,2339.45,0.9713912014449727
DMART,2020-02-18,2339.45,2364.9,1.0108786253179167
DMART,2020-02-19,2364.9,2424.5,1.0252019112858894
DMART,2020-02-20,2424.5,2462.65,1.015735203134667
DMART,2020-02-24,2462.65,2389.7,0.9703774389377295
DMART,2020-02-25,2389.7,2331.75,0.975750094154078
DMART,2020-02-26,2331.75,2358.4,1.0114291840892033
DMART,2020-02-27,2358.4,2319.7,0.9835905698778832
DMART,2020-02-28,2319.7,2323.95,1.0018321334655342
DMART,2020-03-02,2323.95,2228.95,0.9591213236085113
DMART,2020-03-03,2228.95,2233.05,1.0018394311222776
DMART,2020-05-27,2283.25,2200.2,0.9636264097229825
DMART,2020-05-28,2200.2,2308.45,1.0492000727206618
DMART,2020-05-29,2308.45,2269.35,0.983062227901839
DMART,2020-06-01,2269.35,2305.5,1.0159296714918369
DMART,2020-06-02,2305.5,2381.7,1.0330513988288874
DMART,2020-06-03,2381.7,2349.3,0.986396271570727
DMART,2020-06-04,2349.3,2414.2,1.02762525007449
DMART,2020-06-05,2414.2,2499.0,1.0351255074144645
DMART,2020-06-08,2499.0,2459.5,0.9841936774709884
DMART,2020-06-09,2459.5,2390.1,0.9717828826997357
DMART,2020-06-10,2390.1,2388.35,0.999267813062215
DMART,2020-06-11,2388.35,2406.5,1.0075993886993113
DMART,2020-06-12,2406.5,2397.8,0.9963847911905257
DMART,2020-06-15,2397.8,2365.3,0.9864459087496872
DMART,2020-06-16,2365.3,2403.55,1.0161713101932102
DMART,2020-06-17,2403.55,2340.4,0.9737263630879324
DMART,2020-06-18,2340.4,2350.85,1.0044650487096223
DMART,2020-06-19,2350.85,2363.15,1.0052321500733779
DMART,2020-06-22,2363.15,2350.4,0.9946046590356092
DMART,2020-06-23,2350.4,2359.9,1.0040418652144316
DMART,2020-06-24,2359.9,2358.35,0.9993431925081571
DMART,2020-06-25,2358.35,2305.55,0.9776114656433524
DMART,2020-06-26,2305.55,2294.4,0.9951638437682983
DMART,2020-06-29,2294.4,2290.95,0.9984963389121337
DMART,2020-06-30,2290.95,2317.15,1.0114363037167988
DMART,2020-07-01,2317.15,2289.35,0.988002503074898
DMART,2020-07-02,2289.35,2295.5,1.002686352021316
DMART,2020-07-03,2295.5,2290.15,0.9976693530821172
DMART,2020-07-06,2290.15,2323.0,1.0143440386000917
DMART,2020-07-07,2323.0,2361.7,1.01665949203616
DMART,2020-07-08,2361.7,2319.55,0.9821526866240422
DMART,2020-07-09,2319.55,2320.35,1.0003448944838438
DMART,2020-07-10,2320.35,2322.7,1.0010127782446614
DMART,2020-07-13,2322.7,2233.95,0.9617901580057692
DMART,2020-07-14,2233.95,2154.85,0.9645918664249424
DMART,2020-07-15,2154.85,2146.35,0.9960554098893194
DMART,2020-07-16,2146.35,2007.05,0.9350991217648567
DMART,2020-07-17,2007.05,1989.75,0.9913803841458858
DMART,2020-07-20,1989.75,2019.0,1.0147003392385978
DMART,2020-07-21,2019.0,2040.8,1.0107974244675582
DMART,2020-07-22,2040.8,2110.0,1.0339082712661702
DMART,2020-07-23,2110.0,2100.35,0.9954265402843602
DMART,2020-07-24,2100.35,2031.4,0.967172137977004
DMART,2020-07-27,2031.4,2026.1,0.9973909618981982
DMART,2020-07-28,2026.1,2051.4,1.0124870440748237
DMART,2020-07-29,2051.4,2049.7,0.9991712976503849
DMART,2020-07-30,2049.7,2040.2,0.9953651753915208
DMART,2020-07-31,2040.2,2063.45,1.0113959415743554
DMART,2020-08-03,2063.45,2093.15,1.0143933703263952
DMART,2020-08-04,2093.15,2165.1,1.0343740295726536
DMART,2020-08-05,2165.1,2163.45,0.9992379104891229
DMART,2020-08-06,2163.45,2150.55,0.994037301532275
DMART,2020-08-07,2150.55,2138.4,0.9943502824858756
DMART,2020-08-10,2138.4,2116.5,0.9897586980920314
DMART,2020-08-11,2116.5,2131.95,1.0072997873848333
DMART,2020-08-12,2131.95,2169.2,1.0174722671732452
DMART,2020-08-13,2169.2,2207.1,1.0174718790337451
DMART,2020-08-14,2207.1,2178.0,0.9868152779665625
DMART,2020-08-17,2178.0,2189.75,1.0053948576675849
DMART,2020-08-18,2189.75,2259.45,1.0318301175933324
DMART,2020-08-19,2259.45,2266.6,1.0031644869326606
DMART,2020-08-20,2266.6,2285.9,1.0085149563222449
DMART,2020-08-21,2285.9,2259.45,0.9884290651384574
DMART,2020-08-24,2259.45,2250.3,0.9959503418973645
DMART,2020-08-25,2250.3,2341.15,1.0403723947918055
DMART,2020-08-26,2341.15,2410.1,1.0294513380176409
DMART,2020-08-27,2410.1,2380.85,0.9878635741255549
DMART,2020-08-28,2380.85,2319.4,0.9741898901652771
DMART,2020-08-31,2319.4,2251.25,0.9706174010519961
DMART,2020-09-01,2251.25,2241.6,0.9957134925041643
DMART,2020-09-02,2241.6,2218.45,0.9896725553176302
DMART,2020-09-03,2218.45,2278.4,1.0270233721742659
DMART,2020-09-04,2278.4,2251.45,0.9881715238764044
DMART,2020-09-07,2251.45,2261.4,1.0044193741810834
DMART,2020-09-08,2261.4,2246.6,0.993455381622004
DMART,2020-09-09,2246.6,2222.7,0.9893617021276595
DMART,2020-09-10,2222.7,2237.75,1.0067710442254916
DMART,2020-09-11,2237.75,2239.35,1.0007150039101775
DMART,2020-09-14,2239.35,2162.7,0.9657713175698305
DMART,2020-09-15,2162.7,2136.15,0.9877236787349148
DMART,2020-09-16,2136.15,2135.95,0.9999063736160849
DMART,2020-09-17,2135.95,2139.05,1.0014513448348512
DMART,2020-09-18,2139.05,2149.05,1.0046749725345363
DMART,2020-09-21,2149.05,2097.45,0.9759893906609896
DMART,2020-09-22,2097.45,2049.3,0.977043552885647
DMART,2020-09-23,2049.3,2055.3,1.0029278290147856
DMART,2020-09-24,2055.3,2047.35,0.9961319515399211
DMART,2020-09-25,2047.35,2102.7,1.0270349476152099
DMART,2020-09-28,2102.7,2108.4,1.0027108003994865
DMART,2020-09-29,2108.4,2133.25,1.0117861885790171
DMART,2020-09-30,2133.25,2203.15,1.032766904957225
DMART,2020-10-01,2203.15,2184.8,0.9916710164991036
DMART,2020-10-05,2184.8,2110.45,0.9659694251190039
DMART,2020-10-06,2110.45,2083.05,0.9870169868985289
DMART,2020-10-07,2083.05,2066.1,0.991862893353496
DMART,2020-10-08,2066.1,2065.35,0.999636997241179
DMART,2020-10-09,2065.35,2057.6,0.9962476093640303
DMART,2020-10-12,2057.6,2002.6,0.9732698289269052
DMART,2020-10-13,2002.6,1977.45,0.9874413262758415
DMART,2020-10-14,1977.45,1974.55,0.9985334648157981
DMART,2020-10-15,1974.55,1977.7,1.001595300194981
DMART,2020-10-16,1977.7,1984.2,1.0032866461040604
DMART,2020-10-19,1984.2,2094.3,1.0554883580284247
DMART,2020-10-20,2094.3,2143.05,1.0232774674115457
DMART,2020-10-21,2143.05,2081.35,0.9712092578334616
DMART,2020-10-22,2081.35,2100.3,1.0091046676435969
DMART,2020-10-23,2100.3,2116.55,1.0077369899538162
DMART,2020-10-26,2116.55,2144.25,1.0130873355224304
DMART,2020-10-27,2144.25,2176.2,1.014900314795383
DMART,2020-10-28,2176.2,2240.2,1.029409061667126
DMART,2020-10-29,2240.2,2267.1,1.0120078564413892
DMART,2020-10-30,2267.1,2239.9,0.9880022936791496
DMART,2020-11-02,2239.9,2205.75,0.9847537836510558
DMART,2020-11-03,2205.75,2209.05,1.001496089765386
DMART,2020-11-04,2209.05,2290.8,1.0370068581516942
DMART,2020-11-05,2290.8,2281.95,0.9961367207962283
DMART,2020-11-06,2281.95,2294.6,1.0055435044589058
DMART,2020-11-09,2294.6,2325.85,1.0136189314041664
DMART,2020-11-10,2325.85,2362.4,1.0157146849538878
DMART,2020-11-11,2362.4,2398.2,1.015154080596004
DMART,2020-11-12,2398.2,2400.3,1.000875656742557
DMART,2020-11-13,2400.3,2383.05,0.9928133983252093
DMART,2020-11-14,2383.05,2374.15,0.9962652902792639
DMART,2020-11-17,2374.15,2432.15,1.0244297959269633
DMART,2020-11-18,2432.15,2375.05,0.9765228295952142
DMART,2020-11-19,2375.05,2392.2,1.0072209006126185
DMART,2020-11-20,2392.2,2382.6,0.9959869576122398
DMART,2020-11-23,2382.6,2360.4,0.9906824477461598
DMART,2020-11-24,2360.4,2380.25,1.008409591594645
DMART,2020-11-25,2380.25,2360.8,0.9918285894338831
DMART,2020-11-26,2360.8,2373.05,1.005188919010505
DMART,2020-11-27,2373.05,2289.2,0.9646657255430773
DMART,2020-12-01,2289.2,2426.7,1.060064651406605
DMART,2020-12-02,2426.7,2456.0,1.0120740099723906
DMART,2020-12-03,2456.0,2470.85,1.0060464169381107
DMART,2020-12-04,2470.85,2441.9,0.9882833842604772
DMART,2020-12-07,2441.9,2526.45,1.0346246775052212
DMART,2020-12-08,2526.45,2652.1,1.0497338162243464
DMART,2020-12-09,2652.1,2625.3,0.989894800346895
DMART,2020-12-10,2625.3,2622.05,0.9987620462423342
DMART,2020-12-11,2622.05,2685.1,1.024046070822448
DMART,2020-12-14,2685.1,2671.95,0.9951026032549998
DMART,2020-12-15,2671.95,2640.05,0.9880611538389567
DMART,2020-12-16,2640.05,2627.05,0.9950758508361585
DMART,2020-12-17,2627.05,2556.05,0.9729734873717668
DMART,2020-12-18,2556.05,2637.05,1.0316895209405137
DMART,2020-12-21,2637.05,2682.4,1.0171972469236457
DMART,2020-12-22,2682.4,2625.75,0.9788808529674917
DMART,2020-12-23,2625.75,2661.85,1.013748452823003
DMART,2020-12-24,2661.85,2673.1,1.00422638390593
DMART,2020-12-28,2673.1,2678.0,1.0018330777000486
DMART,2020-12-29,2678.0,2665.7,0.9954070201643016
DMART,2020-12-30,2665.7,2680.3,1.0054769854072103
DMART,2020-12-31,2680.3,2763.6,1.0310786106032905
DMART,2021-01-01,2763.6,2789.1,1.0092270950933564
DMART,2021-01-04,2789.1,2898.45,1.0392061955469507
DMART,2021-01-05,2898.45,2991.15,1.0319826113957462
DMART,2021-01-06,2991.15,2914.95,0.9745248483024923
DMART,2021-01-07,2914.95,2921.45,1.002229883874509
DMART,2021-01-08,2921.45,2967.5,1.0157627205668418
DMART,2021-01-11,2967.5,2984.85,1.0058466722830666
DMART,2021-01-12,2984.85,2998.2,1.0044725865621387
DMART,2021-01-13,2998.2,2926.1,0.9759522380094724
DMART,2021-01-14,2926.1,2895.55,0.9895594819042413
DMART,2021-01-15,2895.55,2820.95,0.9742363281587262
DMART,2021-01-18,2820.95,2744.9,0.97304099682731
DMART,2021-01-19,2744.9,2778.4,1.0122044518926008
DMART,2021-01-20,2778.4,2764.95,0.9951590843651021
DMART,2021-01-21,2764.95,2719.15,0.9834355051628421
DMART,2021-01-22,2719.15,2862.75,1.0528106209661108
DMART,2021-01-25,2862.75,2837.0,0.9910051523884377
DMART,2021-01-27,2837.0,2811.75,0.9910997532604864
DMART,2021-01-28,2811.75,2794.45,0.9938472481550635
DMART,2021-01-29,2794.45,2651.5,0.9488450321172325
DMART,2021-02-01,2651.5,2812.0,1.0605317744672826
DMART,2021-02-02,2812.0,2869.1,1.0203058321479375
DMART,2021-02-03,2869.1,2877.0,1.0027534767000106
DMART,2021-02-04,2877.0,2959.85,1.0287973583594021
DMART,2021-02-05,2959.85,2946.05,0.9953376015676471
DMART,2021-02-08,2946.05,2984.4,1.013017430118294
DMART,2021-02-09,2984.4,2925.0,0.9800965018094089
DMART,2021-02-10,2925.0,2967.7,1.0145982905982904
DMART,2021-02-11,2967.7,2951.9,0.9946760117262528
DMART,2021-02-12,2951.9,2928.9,0.9922084081439073
DMART,2021-02-15,2928.9,3044.55,1.039485813786746
DMART,2021-02-16,3044.55,3130.85,1.0283457325384704
DMART,2021-02-17,3130.85,3190.25,1.0189724835108678
DMART,2021-02-18,3190.25,3127.75,0.9804090588511872
DMART,2021-02-19,3127.75,3101.65,0.9916553432978978
DMART,2021-02-22,3101.65,2992.6,0.964841294149888
DMART,2021-02-23,2992.6,3151.95,1.053248011762347
DMART,2021-02-24,3151.95,3139.7,0.9961135170291406
DMART,2021-02-25,3139.7,3089.2,0.983915660731917
DMART,2021-02-26,3089.2,2994.2,0.9692477016703354
DMART,2021-03-01,2994.2,2908.45,0.9713612985104535
DMART,2021-03-02,2908.45,3073.5,1.0567484398906635
DMART,2021-03-03,3073.5,3167.7,1.0306490971205466
DMART,2021-03-04,3167.7,3178.7,1.0034725510622848
DMART,2021-03-05,3178.7,3286.1,1.0337873973637022
DMART,2021-03-08,3286.1,3191.15,0.9711055658683546
DMART,2021-03-09,3191.15,3151.85,0.9876846904720868
DMART,2021-03-10,3151.85,3155.2,1.0010628678395228
DMART,2021-03-12,3155.2,3129.35,0.9918071754563895
DMART,2021-03-15,3129.35,3108.75,0.9934171633086744
DMART,2021-03-16,3108.75,3071.0,0.9878568556493768
DMART,2021-03-17,3071.0,3014.85,0.9817160534028003
DMART,2021-03-18,3014.85,3034.6,1.006550906346916
DMART,2021-03-19,3034.6,2960.3,0.9755157187108681
DMART,2021-03-22,2960.3,2880.1,0.9729081512008917
DMART,2021-03-23,2880.1,2933.65,1.0185931044060972
DMART,2021-03-24,2933.65,2855.6,0.9733949175941233
DMART,2021-03-25,2855.6,2796.0,0.9791287295139376
