Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty
DMART,EQ,2019-01-02,1590.75,1589.4,1591.95,1551.3,1565,1560.25,1573.47,397366,625245085.7,22725,120299,30.27
DMART,EQ,2019-01-03,1560.25,1567.6,1593.3,1555.5,1582,1575.9,1575.99,516324,813723283.3,25897,157183,30.44
DMART,EQ,2019-01-04,1575.9,1583,1585.7,1561.05,1575.9,1577.75,1574.7,295889,465937551,22535,91583,30.95
DMART,EQ,2019-01-07,1577.75,1592.7,1592.7,1561,1572.25,1571.15,1572.99,315570,496388979.8,22881,143993,45.63
DMART,EQ,2019-01-08,1571.15,1575.3,1578.7,1563.05,1573,1572.4,1569.95,270790,425128112.8,14871,117814,43.51
DMART,EQ,2019-01-09,1572.4,1575.1,1610,1566.55,1607.85,1595.75,1587.16,336831,534603904.1,21586,141114,41.89
DMART,EQ,2019-01-10,1595.75,1608,1614,1580.25,1591,1587.8,1592.9,349037,555980401.1,24086,133451,38.23
DMART,EQ,2019-01-11,1587.8,1593.4,1597.8,1552,1552.5,1571.65,1576.22,614262,968211740.7,28796,246620,40.15
DMART,EQ,2019-01-14,1571.65,1440,1473.8,1388,1394,1397.4,1427.72,3662140,5228493734,170943,1040041,28.4
DMART,EQ,2019-01-15,1397.4,1385,1415,1372,1386.8,1390,1393.42,1829490,2549252925,85245,463190,25.32
DMART,EQ,2019-01-16,1390,1395,1407,1382.25,1389.85,1393.25,1392.42,771654,1074469908,33789,210783,27.32
DMART,EQ,2019-01-17,1393.25,1393,1399,1363.3,1365.3,1368,1374.12,657383,903325385.2,41312,247342,37.63
DMART,EQ,2019-01-18,1368,1371,1388.8,1361,1380,1383.05,1376.78,580661,799444429.9,25389,136533,23.51
DMART,EQ,2019-01-21,1383.05,1389,1389,1343,1356,1351.3,1363.77,434508,592568061.4,27021,165456,38.08
DMART,EQ,2019-01-22,1351.3,1353,1375,1350,1354,1357.9,1361.88,444174,604912307.2,25327,161954,36.46
DMART,EQ,2019-01-23,1357.9,1357.9,1401.05,1346.3,1390,1397.3,1385.83,1062451,1472373371,36924,365171,34.37
DMART,EQ,2019-01-24,1397.3,1400,1400.9,1375,1393,1391.55,1386.09,338685,469447808.9,21033,107328,31.69
DMART,EQ,2019-01-25,1391.55,1397.5,1413.5,1350.2,1367,1365.7,1392.72,683139,951418523.8,30802,349448,51.15
DMART,EQ,2019-01-28,1365.7,1366.9,1385,1348,1376,1372.75,1363.17,357354,487133719.3,25472,152065,42.55
DMART,EQ,2019-01-29,1372.75,1375.1,1390.05,1358.2,1384,1384.55,1374.66,238109,327319599.8,14543,89837,37.73
DMART,EQ,2019-01-30,1384.55,1389,1397,1365,1373.5,1374.2,1378.09,238060,328067837.6,14169,98608,41.42
DMART,EQ,2019-01-31,1374.2,1374,1383.9,1367.25,1374.1,1374.85,1374.74,287562,395323742.6,16084,170672,59.35
DMART,EQ,2019-02-01,1374.85,1379.7,1460,1376.45,1447,1442.95,1420.49,1137654,1616031407,47629,523438,46.01
DMART,EQ,2019-02-04,1442.95,1445,1481.9,1405,1476,1473.9,1449.41,785219,1138105496,29730,217395,27.69
DMART,EQ,2019-02-05,1473.9,1475,1492.3,1455,1470,1471.7,1472.88,491276,723591996.2,19595,126912,25.83
DMART,EQ,2019-02-06,1471.7,1472,1526,1458,1505,1512.65,1498.65,827585,1240256734,27246,285854,34.54
DMART,EQ,2019-02-07,1512.65,1500,1515.15,1488.05,1491,1496.35,1502.32,266233,399966555.3,15612,77750,29.2
DMART,EQ,2019-02-08,1496.35,1496,1496,1470,1476,1477.5,1479.46,190153,281323210.3,12308,59293,31.18
DMART,EQ,2019-02-11,1477.5,1470,1471.5,1441.1,1449.8,1451.3,1458.63,165263,241057423.7,7131,64480,39.02
DMART,EQ,2019-02-12,1451.3,1452,1465.4,1435,1438.45,1442.25,1450.04,271590,393817239.9,22134,135555,49.91
DMART,EQ,2019-02-13,1442.25,1444,1460,1414.05,1422,1428.8,1443.28,212800,307129544.9,18676,94254,44.29
DMART,EQ,2019-02-14,1428.8,1429,1473.4,1416.55,1462,1465.4,1449.13,305977,443401562.9,14609,85625,27.98
DMART,EQ,2019-02-15,1465.4,1461.9,1478.5,1403.15,1440,1464.3,1444.53,851248,1229656221,29327,322004,37.83
DMART,EQ,2019-02-18,1464.3,1448,1459.8,1413,1436.25,1436.05,1427.32,595267,849638909.6,21410,167856,28.2
DMART,EQ,2019-02-19,1436.05,1440,1457.9,1420,1431,1433.3,1443,241187,348033568.4,11761,59104,24.51
DMART,EQ,2019-02-20,1433.3,1441,1493.7,1438,1448,1472.95,1468.06,840210,1233482800,25564,289411,34.45
DMART,EQ,2019-02-21,1472.95,1445,1475.05,1444,1459,1461.05,1460.68,278988,407512046.6,14120,59951,21.49
DMART,EQ,2019-02-22,1461.05,1467.95,1494,1451.5,1487.5,1487.9,1480.04,360940,534205957.2,14391,127820,35.41
DMART,EQ,2019-02-25,1487.9,1487,1510,1471,1503,1495.95,1490.68,540619,805892576,17193,250796,46.39
DMART,EQ,2019-02-26,1495.95,1481.5,1495,1463.25,1468,1469.35,1480.54,361765,535609171.2,19949,113292,31.32
DMART,EQ,2019-02-27,1469.35,1480,1484.85,1440,1443,1450.15,1461.15,327378,478349802.4,20082,116926,35.72
DMART,EQ,2019-02-28,1450.15,1465,1467.9,1446.5,1455,1455.8,1458.5,244310,356325120.4,15826,112932,46.22
DMART,EQ,2019-03-01,1455.8,1458.45,1479,1442,1453,1456.55,1462.47,228945,334826044,11050,84611,36.96
DMART,EQ,2019-03-05,1456.55,1457,1502.95,1457,1472,1471.95,1474.23,397779,586416624,19603,129879,32.65
DMART,EQ,2019-03-06,1471.95,1481,1485,1462.5,1471,1470.35,1473.78,221967,327129450.7,11162,87479,39.41
DMART,EQ,2019-03-07,1470.35,1471.05,1499,1451.6,1453,1457.45,1476.3,539891,797041236.5,19720,234730,43.48
DMART,EQ,2019-03-08,1457.45,1453,1468.65,1445,1445.5,1450.4,1453.27,241894,351537760.5,8620,125788,52
DMART,EQ,2019-03-11,1450.4,1449.9,1488,1448.1,1483.05,1482.2,1471.65,707763,1041581736,18109,392078,55.4
DMART,EQ,2019-03-12,1482.2,1490,1522.7,1483,1504.3,1510.6,1505.51,1481463,2230355542,39289,528002,35.64
DMART,EQ,2019-03-13,1510.6,1508,1530,1494.8,1500,1501.4,1516.49,696115,1055652115,35054,246511,35.41
DMART,EQ,2019-03-14,1501.4,1504.4,1514.9,1460.5,1467,1467.3,1488.67,653414,972716131,27452,314537,48.14
DMART,EQ,2019-03-15,1467.3,1474,1490,1471.95,1475,1478.5,1480.69,449001,664831333.2,28378,231173,51.49
DMART,EQ,2019-03-18,1478.5,1484.4,1484.4,1456.65,1479.7,1478.8,1472.58,259908,382735236.5,15077,82155,31.61
DMART,EQ,2019-03-19,1478.8,1482,1485,1468,1479.95,1479.55,1478.18,232295,343373942.3,13331,96552,41.56
DMART,EQ,2019-03-20,1479.55,1479,1500,1472.1,1481.3,1482.15,1486.21,342846,509540700,18284,153941,44.9
DMART,EQ,2019-03-22,1482.15,1484.8,1515,1473.1,1508.05,1503.7,1495.44,406245,607513414.4,19477,187432,46.14
DMART,EQ,2019-03-25,1503.7,1500,1500,1461.3,1469,1471.2,1473.75,357114,526298020.4,16452,174973,49
DMART,EQ,2019-03-26,1471.2,1473.8,1488.25,1467.25,1480,1477.95,1477.76,179633,265454736.8,11870,66642,37.1
DMART,EQ,2019-03-27,1477.95,1486,1489.95,1467.5,1481.5,1479.4,1479.65,221121,327182534.5,16593,97380,44.04
DMART,EQ,2019-03-28,1479.4,1485,1485,1468,1471.8,1472.5,1475.93,207862,306789348.1,11466,105251,50.64
DMART,EQ,2019-03-29,1472.5,1479.8,1489.5,1465,1469,1471.1,1477.47,326684,482666859.1,27179,187603,57.43
DMART,EQ,2019-04-01,1471.1,1476,1514.9,1473,1492,1492.95,1496.98,600109,898351588.1,20809,214262,35.7
DMART,EQ,2019-04-02,1492.95,1498.3,1505.3,1482.5,1490,1492.85,1494.11,289361,432338239.1,13226,88243,30.5
DMART,EQ,2019-04-03,1492.85,1490.25,1497,1475.25,1478,1478.55,1484.96,194233,288427278.4,12599,94941,48.88
DMART,EQ,2019-04-04,1478.55,1478,1481.5,1427.25,1441.55,1443.6,1452.73,519069,754067237,30859,252718,48.69
DMART,EQ,2019-04-05,1443.6,1443.9,1460,1443.9,1447.1,1449.3,1449.73,213547,309586328.4,13531,98921,46.32
DMART,EQ,2019-04-08,1449.3,1449,1492.4,1431,1491,1481.85,1467.45,587824,862604374.8,24761,277945,47.28
DMART,EQ,2019-04-09,1481.85,1484,1497,1459,1486.7,1486.2,1478.32,640951,947532824.5,30104,264266,41.23
